Unnamed: 0,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
492,ES91_492,Saint-Cyr-sous-Dourdan 91410,"Achat maison 9 pièces 230 m², Saint-Cyr-sous-Dourdan - 450 000 €",450 000 €,230 m²,9 pièces,5 chambres,1 place de parking,Jardin,,1 terrasse,,1 913 €/m²,Réf. de l’annonce : 0537,Publiée le 27 nov. 2020,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 9 pièces et 230 m²,"Maison de caractère SAINT CYR SOUS DOURDAN - 9 pièce(s) - 230 m2. Située sur la commune de Saint-Cyr-sous-Dourdan (5km de Dourdan et 12km de Limours) aux portes du «Parc naturel régional de la Haute Vallée de Chevreuse»,
Maison de 220m² (230m² utiles) très lumineuse alliant modernisme et caractère comprenant au RDC : Entrée, bureau, buanderie, salle à manger, cuisine avec son puit de lumière ouverte sur cour intérieure, RDJ : 2 grandes chambres (+/- 18m²), bureau, séjour de 40m² cathédrale très lumineux donnant sur jardin au calme, grande suite parentale avec SdB et dressing, 1er étage : 2 chambres, SdD. Nombreux rangements, garage, cour intérieure, chaufferie, grenier, cave.
Proximité école maternelle et primaire, ramassage scolaire pour collège et lycée, monuments historiques.
Cette annonce immobilière vous est présentée par Mme LEBRUN Chloé, Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de Versailles (n° 819 397 886). Carte professionnelle CPI 91012018000023831, délivrée par la chambre du commerce d'Evry. dont 2.27 % honoraires TTC à la charge de l'acquéreur."
493,ES91_493,Saint-Cyr-sous-Dourdan 91410,"Achat maison 6 pièces 185 m², Saint-Cyr-sous-Dourdan - 597 000 €",597 000 €,185 m²,6 pièces,4 chambres,4 places de parking,Jardin,,2 terrasses,,3 133 €/m²,Réf. de l’annonce : 526,Publiée le 27 nov. 2020,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 185 m²,"MAISON INDIVIDUELLE ST CYR SOUS DOURDAN - 6 pièce(s) - 185 m2. Sur terrain de 2500m², Maison en excellent état de 185m² + 100m² de s/sol :
- en rdc : Hall d'entrée cathédrale, séjour de 56m² donnant sur deux grandes terrasses et jardin paysager, cuisine toute équipée (possibilité d'ouvrir sur le séjour), cellier, grande buanderie de(possibilité d'en faire une chambre de plain-pied)
- en 1er étage : grande mezzanine de 16m² et son petit balcon avec vue dégagée (possibilité d'en faire une chambre), deux chambres, une salle de douche, une troisième chambre en suite parentale (avec dressing et grande salle de bains et douche)
- s/sol total : grand double garage motorisé, espace atelier, rangements, cave à vins.
Ce Bien vous ravira par son environnement privilégié, son terrain, aucun travaux à prévoir, ses volumes,...
> Située à 5min de DOURDAN, 17min d'ORSAY, 20 min du Plateau de SACLAY (Grand-Paris Sud) dont 3.00 % honoraires TTC à la charge de l'acquéreur."
494,ES91_494,Morsang-sur-Orge 91390 (Robespierre),"Achat maison 7 pièces 160 m², Morsang-sur-Orge - 447 500 €",447 500 €,160 m²,7 pièces,5 chambres,3 places de parking,Jardin,,,,2 664 €/m²,Réf. de l’annonce : 098061E1DIVI,Publiée il y a plus de 2 mois,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 160 m²,"Maison Morsang Sur Orge. EXCLUSIVITÉ - MORSANG SUR ORGE. Vous êtes à la recherche d'un bien unique, d'une maison lumineuse et calme située au COEUR DU PARC BEAUSEJOUR . Laissez vous séduire par cette demeure familiale (environ 160 m²) édifiée sur sous-sol total et un terrain de 640m².. Au rez-de-chaussée vous bénéficierez d'une cuisine aménagée ouverte sur terrasse et jardin, d'un salon avec cheminée , d'une salle à manger ouvrant sur terrasse et jardin, une chambre/bureau, une suite parentale avec une salle de bains (douche, baignoire et WC) ainsi que d'un WC indépendant. . A l'étage vous disposerez de 3 chambres supplémentaires, mezzanine, un WC et une salle d'eau.. Le bien se complète par un sous-sol total vous offrant buanderie/Chaufferie, salle de jeux, cave et garage.. . CINQ chambres, double exposition, sous-sol total et PARC BEAUSEJOUR !!!. . N'hésitez pas et venez juger par vous même de la qualité des prestations proposées en visitant cette maison sans attendre.. . VISITE VIRTUELLE disponible sur demande.."
495,ES91_495,Forges-les-Bains 91470,"Achat maison 6 pièces 105 m², Forges-les-Bains - 357 725 €",357 725 €,105 m²,6 pièces,5 chambres,1 place de parking,Jardin,,,Garage,3 324 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 29156,Descriptif de cette maison à vendre de 6 pièces et 105 m²,"Maison familiale avec jardin. Découvrez cette grande maison de 6 pièces sur un terrain de 503m2 au calme sans vis à vis.
Au rez-de-chaussée : une salle-séjour, une cuisine à équiper, un WC, deux chambres de 9m2 et 12m2 ainsi qu’une salle de bain.
Au 1er étage les trois chambres et une salle d’eau.
Il y a un sous-sol total comprenant un garage pour abriter deux voitures, un dégagement et deux pièces.
Diagnostic : DPE : 315E GES : 8C
Pour visiter 7 jours sur 7 appelez dès-maintenant Marc Vezier"
496,ES91_496,Étréchy 91580,"Achat maison 4 pièces 95 m², Étréchy - 299 800 €",299 800 €,95 m²,4 pièces,3 chambres,,Jardin,,,,3 156 €/m²,Réf. de l’annonce : 6307,Publiée le 27 nov. 2020,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 95 m²,"EXCLUSIVITE CENTURY 21 ETRECHY commerces école collège à pied Dans un environnement recherché et calme venez découvrir cette maison très lumineuse exposée plein sud édifiée sur un sous-sol total avec une vie de plain-pied composée d'une entrée, un séjour-salle à manger avec cheminée donnant sur une terrasse, une cuisine aménagée, 2 chambres avec placard et une salle d'eau, à l'étage une chambre, sous-sol aménagé en garage, buanderie et une chambre, terrain de 510M²"
497,ES91_497,Brunoy 91800 (Sud),"Achat maison 5 pièces 81 m², Brunoy - 360 000 €",360 000 €,"81,17 m²",5 pièces,3 chambres,,Jardin,,,,4 435 €/m²,Réf. de l’annonce : 3425,Publiée le 27 nov. 2020,Modifiée le 30 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 81 m²,"A BRUNOY, dans le quartier recherché de l'institut Saint Pierre et de ses commerces de proximité, nous vous proposons cette agréable maison BBC de 2012 comprenant au rez-de-chaussée : une cuisine aménagée et équipée ouverte sur un beau séjour lumineux avec accès sur la terrasse et le jardin, et des wc séparés. A l'étage, 3 chambres avec parquet et une salle de bain avec wc. Un garage complète ce bien. Le tout sur un terrain de 279m². Les fenêtres sont en double vitrage avec volets roulants. Pas de travaux à prévoir, on pose ses valises ! Romain ALBINET, Agent Commercial, immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce d'Evry sous le numéro 883 721 888"
498,ES91_498,Palaiseau 91120 (Centre Nord),"Achat maison 5 pièces 131 m², Palaiseau - 485 000 €",485 000 €,"130,79 m²",5 pièces,3 chambres,1 place de parking,,,,,3 708 €/m²,,Publiée le 26 nov. 2020,Réf. de l’annonce : 1889,Descriptif de cette maison à vendre de 5 pièces et 131 m²,"Localisation idéale. Au coeur du centre ville de Palaiseau, votre agence immobilière ERA Palaiseau vous propose cette maison de ville avec un projet à terminer. Cette maison se compose au rez-de-chaussée, d'une entrée, un séjour double cathédrale avec poutres apparentes, une cuisine salle à manger, un WC. Au 1er étage, vous trouverez une mezzanine, une chambre, un bureau et une salle d'eau avec WC. Au 2ème niveau, une grande chambre. Cette maison offre la possibilité d'avoir 5 chambres au total. Bien rare."
499,ES91_499,Mennecy 91540 (Centre-ville - Gare - Châtries - Château - Bel-Air),"Achat maison 6 pièces 90 m², Mennecy - 325 000 €",325 000 €,90 m²,6 pièces,4 chambres,,,,1 terrasse,,3 611 €/m²,Réf. de l’annonce : 4357,Publiée le 26 nov. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 90 m²,"Maison récente. Vous recherchez une maison sécurisée, pratique, au calme avec un voisinage discret, poser vos valises sans faire de travaux ? Alors une visite s'impose sur cette maison,
Située en centre ville d'une jolie commune tranquille et proche de la A6, cette maison est totalement enclavée et nécessite le passage par 2 portails pour y accéder dont un motorisé. Elle est donc idéale pour toute personne ayant besoin de se sentir en sécurité pour elle ou pour ses véhicules.
Gare à 10 min à pied , crèche à 10 minutes , écoles à 1 minutes, collège à 10 minutes, lycée à 1 minutes et commerces de proximité à seulement 5 minutes le tout à pieds. Elle dispose d'un garage d'une place de parking pouvant accueillir deux petites voitures.
Décorée avec soin et goût, laissez vous séduire par son poêle suspendu de 8000w suffisant pour chauffer toute la maison ainsi que son parquet en chêne massif une fois entré. La cuisine est entièrement équipée (lave vaisselle, frigidaire, plaque à induction, four, réfrigérateur et congélateur.
À l'arrière un petit jardin avec terrasse en bois équipé d'une tonnelle vient agrémenter les nombreux atouts de cette maison.
Au premier étage 4 chambres et une salle de bain double vasques avec coin lave linge et sèche linge caché. Chauffage individuel électrique dans chaque pièce."
500,ES91_500,Corbeil-Essonnes 91100 (Centre-ville),"Achat maison 5 pièces 90 m², Corbeil-Essonnes - 270 000 €",270 000 €,90 m²,5 pièces,3 chambres,,Jardin,,,,3 000 €/m²,Réf. de l’annonce : 857758,Publiée le 26 nov. 2020,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 90 m²,"Vente Maison/villa 5 pièces. iad France - Cédric APOSTOLIDES (Voir le téléphone ) vous propose : EN EXCLUSIVITE CHEZ I@D France, Maison individuelle sur 599 m² environ de terrain comprenant entrée avec placard, séjour double avec cheminée, cuisine équipée ( possibilité de cuisine ouverte) wc, à l'étage palier desservant 3 grandes chambres, salle de bain.
Sous-sol total divisé en garage et buanderie.
Double vitrage PVC, chauffage au gaz.
POSSIBILITE DE RENTRER PLUSIEURS VEHICULES SUR LE TERRAIN !
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE D indice 164 et GES E indice 38. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Cédric APOSTOLIDES (ID 12395), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de Evry sous le numéro 439903105.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
501,ES91_501,Mennecy 91540 (Verville - Bois des Mares - Charles de Gaulle),"Achat maison 6 pièces 140 m², Mennecy - 483 600 €",483 600 €,140 m²,6 pièces,4 chambres,3 places de parking,Jardin,,1 terrasse,,3 454 €/m²,Réf. de l’annonce : 2667,Publiée le 25 nov. 2020,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 140 m²,"Maison 'AUBIN' Levitt sur sous sol. L'agence L'Adresse Verville vous propose maison individuelle modèle 'AUBIN' offrant entrée avec placard, salon séjour traversant avec cheminée insert, cuisine aménagée équipée, salle d'eau, wc indépendant, 2 chambres avec placard. A l'étage : 2 chambres dont 1 avec dressing et 1 avec placard, salle de bains avec douche et baignoire, wc, placard sur la palier.
Sous sol total avec buanderie et pièce de repos, espace jaccuzzi, cave sous escalier, garage 3 voitures. Le tout sur terrain de 600 m2 avec chalet de jardin et abris bois. Belles prestations!!!"
502,ES91_502,Montlhéry 91310,"Achat maison 5 pièces 95 m², Montlhéry - 393 000 €",393 000 €,95 m²,5 pièces,4 chambres,,,,,,4 137 €/m²,,Publiée le 23 nov. 2020,,Descriptif de cette maison à vendre de 5 pièces et 95 m²,"Maison T5 a Monthléry-Le Parc des Archers. Frais de Notaire réduits.
Située dans un nouveau quartier en lisière du centre-ville et face à un parc de 2.5 hectares, nous vous proposons cette Maison Neuve de 95 m2 sur deux niveaux.
Au 1 ER niveau, vous trouverez une entrée, un séjour/cuisine de 36 m2 et une SDE/WC.
Au 2 ème niveau, il y a quatre chambres, un dégagement et une SDB/WC.
Un Garage est accolé a la maison.
Un Parking est inclus dans ce lot.
Vous pourrez bénéficier d'une Terrasse et d'un Jardin Privatif de 210 m2.
N'hésitez pas à nous contacter pour plus d'informations."
503,ES91_503,Viry-Châtillon 91170 (Le Plateau),"Achat maison 5 pièces 110 m², Viry-Châtillon - 311 000 €",311 000 €,110 m²,5 pièces,3 chambres,,Jardin,,,,2 827 €/m²,Réf. de l’annonce : 857399,Publiée le 21 nov. 2020,Modifiée le 25 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 110 m²,"Vente Maison/villa 5 pièces. iad France - Cédric APOSTOLIDES (Voir le téléphone ) vous propose : VIRY PLATEAU EN EXCLUSIVITE CHEZ I@D France, venez découvrir cette maison comprenant une entrée avec placards, SEJOUR DOUBLE AVEC CHEMINEE ET CUISINE OUVERTE EQUIPEE (l'ensemble d'une surface de 50 m² environ), wc, buanderie, à l'étage palier desservant 3 chambres dont une avec dressing, salle de bain refaite à neuve, wc, placard.
Le tout sur un terrain de 350 m² environ avec 2 GARAGES, dépendances.
Double vitrage, chaudière récente au gaz.
FAITES VITE !
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE D indice 205 et GES E indice 48. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Cédric APOSTOLIDES (ID 12395), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de Evry sous le numéro 439903105.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
504,ES91_504,Briis-sous-Forges 91640,"Achat maison 7 pièces 145 m², Briis-sous-Forges - 549 900 €",549 900 €,145 m²,7 pièces,4 chambres,2 places de parking,Jardin,,,,3 792 €/m²,Réf. de l’annonce : 6909,Publiée le 20 nov. 2020,Modifiée le 27 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 145 m²,"BRIIS SOUS FORGES; votre Agence CENTURY 21 LD IMMOBILIER vous propose EN EXCLUSIVITE A LA VENTE une maison traditionnelle habituelle sans travaux élevée sur sous-sol total comprenant: entrée, séjour double, cuisine américaine équipée, bureau, 4 chambres dont 1 parentale au RDC, salle de bains, salle d'eau., un espace détente/bibliothéque. Le tout édifié sur un terrain clos d'environ 520m2 Proximité de la Gare autoroutière , écoles , collège et commerces ."
505,ES91_505,Épinay-sur-Orge 91360,"Achat maison 7 pièces 125 m², Épinay-sur-Orge - 345 000 €",345 000 €,125 m²,7 pièces,5 chambres,,Jardin,,,,2 760 €/m²,,Publiée le 19 nov. 2020,Réf. de l’annonce : E1163,Descriptif de cette maison à vendre de 7 pièces et 125 m²,"Maison Epinay Sur Orge 7 pièce(s) 125 m². EPINAY-SUR-ORGE ( Réf.E1163)
Idéalement situé à 5mn du centre ville, des écoles et 10mn
à pied de la gare RER C d'Epinay, au calme, pavillon de 125m² environ, offrant : Entrée, cuisine A, salle à manger 20m², grand salon 27m², 5 chambres, 1 bureau, 2 salles de bains, 3 wc. Sous-sol total avec garage, chaufferie/buanderie.
Fenêtres PVC double vitrage, volets roulants électriques.
Panneaux solaires. Terrain clos et arboré de 466m² sans vis-à-vis. Voir le téléphone"
506,ES91_506,Corbeil-Essonnes 91100 (Pressoir - Prompt),"Achat maison 5 pièces 100 m², Corbeil-Essonnes - 270 000 €",270 000 €,100 m²,5 pièces,3 chambres,,Jardin,,Terrasse,,2 700 €/m²,Réf. de l’annonce : 852906,Publiée le 18 nov. 2020,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 100 m²,"Vente Maison/villa 5 pièces. iad France - Lea MIGUET (Voir le téléphone ) vous propose : RARE SUR CORBEIL-ESSONNES ! PHOTOS 360 ET VISITE VIRTUELLE. Fort potentiel pour cette maison individuelle de 100M² environ (122M² environ au sol) édifiée sur un sous-sol total. Parcelle de plus de 500M² environ.
Au rez-de-chaussée, vous disposez d'une entrée, d'un séjour traversant avec balcon vue seine d'un côté et accès terrasse de l'autre, d'une cuisine indépendante aménagée et équipée ainsi que de deux chambres, une salle de bain et wc indépendants.
A l'étage, un grand palier faisant office de bureau ainsi qu'une troisième chambre et un grand grenier (ou quatrième chambre).
Au sous-sol : un grand garage, une cuisine d'été (possibilité d'aménager une chambre supplémentaire ainsi qu'une salle d'eau), une cave ainsi qu'une grande buanderie,
A VOIR ABSOLUMENT !
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE F indice 430 et GES G indice 112. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mlle Lea MIGUET (ID 46134), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de EVRY sous le numéro 882687643.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
507,ES91_507,Courcouronnes 91080 (Bérégovoy Nord),"Achat maison 6 pièces 115 m², Courcouronnes - 359 000 €",359 000 €,115 m²,6 pièces,4 chambres,,Jardin,,,,3 122 €/m²,Réf. de l’annonce : 4202kw,Publiée le 14 nov. 2020,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 115 m²,"Maison Evry Courcouronnes 6 pièce(s) 120 m2. Exclusivité Keller Williams
Coup de coeur assuré pour ce pavillon individuel de 6 pièces en excellent état et proposant:
Entrée, séjour double avec poêle cheminée, grande cuisine équipée, 4 chambres dont une au rdc, salle de bains équipée, 2 wc, cellier, garage. Secteur recherché proche du lac, et accès à toutes commodités à pied (Écoles; commerces; transports)
A6/N7/Francilienne à 2 mn.
Eric FROIDUROT, immatriculé au Registre Spécial des Agents Commerciaux du Tribunal de Commerce d'Evry sous le numéro 878207893.
Je reste à votre écoute pour visiter ou obtenir des renseignements sur ce bien.
Mon contacter au: 06 67 48 07 28"
508,ES91_508,Courcouronnes 91080 (Bérégovoy Sud),"Achat maison 7 pièces 131 m², Courcouronnes - 362 000 €",362 000 €,131 m²,7 pièces,5 chambres,1 place de parking,Jardin,,1 terrasse,,2 763 €/m²,Réf. de l’annonce : 4201kw,Publiée le 14 nov. 2020,Modifiée le 14 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 131 m²,"Maison Courcouronnes Centre 7 pièce(s) 135 m2. Hautes prestations pour cette maison COUP DE COEUR, entièrement refaite !
Secteur privilégié très paisible en impasse et profitante de la proximité de toutes les commodités, écoles à 2min à pied ainsi que les transports. Cette maison familiale, offre 7 pièces aux excellentes prestations réparties sur 110m². Elle est dotée d'une entrée ouverte sur la pièce de vie et la cuisine équipée de plus de 40 m2 au total, wc. A l'étage : dégagement, 4 chambres parquetées, salle de bains, salle d'eau neuve avec wc. Les combles aménagés abritent une très belle espace de 50m2 au sol qui pourra faire office d'une 5ème ou d'un espace détente !
De plus, cette maison dispose d'un jardin sans vis-à-vis profitant d'une exposition plein Sud avec accès à la forêt. Elle comporte également deux places de parking pour vos voitures et un garage pour y entreposer différentes affaires avec porte électrique.
L'ensemble des fenêtres ont étaient refaite, en double vitrage aluminium ainsi que les volets , en aluminium également. Le tableau électrique est lui aussi tout récent.
Ci-joint, un lien vous permettant de visiter une partie de la maison en visite virtuelle !
Voir la visite virtuelle
Si ce 1er aperçu vous intéresse, hésitez pas à me joindre pour une visite complète, au Voir le téléphone .
Anaïs AURIEL, immatriculée au Registre Spécial des Agents Commerciaux du Tribunal de Commerce d'Evry sous le numéro 808 705 529."
509,ES91_509,Maison à vendre à Fontenay-lès-Briis (91640),Maison à vendre Fontenay-lès-Briis (91640) - Achat maison - Bien’ici,,,,,,,,,,,,,,,
510,ES91_510,Morangis 91420,"Achat maison 4 pièces 87 m², Morangis - 379 800 €",379 800 €,87 m²,4 pièces,3 chambres,2 places de parking,Jardin,,,,4 366 €/m²,Réf. de l’annonce : AVS710,Publiée le 10 nov. 2020,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 87 m²,"Superbe Maison 4 pièces de 87 m² et 47 m² de jardin à l'arrière dans le nouveau quartier pavillonnaire à MorangisDISPO-Juillet 2022Ce bien comprend une très belle pièce de Réception (Entrée / Cuisine / Séjour) de 39 m² au RDC ainsi qu'une Salle d'eau. Au 1er étage ; 3 belles chambres, une Salle de Bain ainsi qu'un coin rangement. Enfin 2 places de parking vous attendent sur le parking extérieur de votre Résidence pavillonnaire. Ce nouveau quartier pavillonnaire se situe dans le quartier très prisé de Morangis des ""Blés d'Or"". Résidence entièrement close, Portail piéton avec accès par digicode, chaudière individuelle dans chaque maison. La ligne de Bus 399 est au pied de ce nouveau quartier (direction Juvisy ou Massy Palaiseau RER / TGV). FRAIS DE NOTAIRE REDUITS - Garantie Décennale. Résidence conforme à la réglementation RT 2012 (Isolation acoustique et thermiqueDISPO-Juillet-2022AVS est aussi Courtier en crédit immobilier pour réaliser votre financement en direct. Contactez nous par téléphone pour plus de renseignements au Voir le téléphone . Possibilité de Réserver en Ligne avec AVS"
511,ES91_511,Morangis 91420,"Achat maison 5 pièces 97 m², Morangis - 403 500 €",403 500 €,97 m²,5 pièces,4 chambres,2 places de parking,Jardin,,,,4 160 €/m²,Réf. de l’annonce : AVS711,Publiée le 10 nov. 2020,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 97 m²,"Superbe Maison 5 pièces de 97 m² et 44 m² de jardin dans le nouveau quartier pavillonnaire à MorangisDISPO-Juillet 2022Ce bien comprend une très belle pièce de Réception (Entrée / Cuisine / Séjour) de 43 m² au RDC ainsi qu'une Salle d'eau. Au 1er étage ; 4 chambres, une Salle de Bain ainsi qu'un coin rangement. Enfin 2 places de parking vous attendent sur le parking extérieur de votre Résidence pavillonnaire. Ce nouveau quartier pavillonnaire se situe dans le quartier très prisé de Morangis des ""Blés d'Or"". Résidence entièrement close, Portail piéton avec accès par digicode, chaudière individuelle dans chaque maison. La ligne de Bus 399 est au pied de ce nouveau quartier (direction Juvisy ou Massy Palaiseau RER / TGV). FRAIS DE NOTAIRE REDUITS - Garantie Décennale. Résidence conforme à la réglementation RT 2012 (Isolation acoustique et thermiqueDISPO-Juillet-2022AVS est aussi Courtier en crédit immobilier pour réaliser votre financement en direct. Contactez nous par téléphone pour plus de renseignements au Voir le téléphone . Possibilité de Réserver en Ligne avec AVS"
512,ES91_512,Morangis 91420,"Achat maison 5 pièces 97 m², Morangis - 404 600 €",404 600 €,97 m²,5 pièces,4 chambres,2 places de parking,Jardin,,,,4 171 €/m²,Réf. de l’annonce : AVS712,Publiée le 10 nov. 2020,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 97 m²,"Superbe Maison 5 pièces de 97 m² et 37 m² de jardin dans le nouveau quartier pavillonnaire à MorangisDISPO-Juillet 2022Ce bien comprend une très belle pièce de Réception (Entrée / Cuisine / Séjour) de 43 m² au RDC ainsi qu'une Salle d'eau. Au 1er étage ; 4 chambres, une Salle de Bain ainsi qu'un coin rangement. Enfin 2 places de parking vous attendent sur le parking extérieur de votre Résidence pavillonnaire. Ce nouveau quartier pavillonnaire se situe dans le quartier très prisé de Morangis des ""Blés d'Or"". Résidence entièrement close, portail piéton avec accès par digicode, chaudière individuelle dans chaque maison. La ligne de Bus 399 est au pied de ce nouveau quartier (direction Juvisy ou Massy Palaiseau RER / TGV). FRAIS DE NOTAIRE REDUITS - Garantie Décennale. Résidence conforme à la réglementation RT 2012 (Isolation acoustique et thermiqueDISPO-Juillet-2022AVS est aussi Courtier en crédit immobilier pour réaliser votre financement en direct. Contactez nous par téléphone pour plus de renseignements au Voir le téléphone . Possibilité de Réserver en Ligne avec AVS"
513,ES91_513,Évry 91000 (Les Epinettes),"Achat maison 5 pièces 97 m², Évry - 250 000 €",250 000 €,97 m²,5 pièces,4 chambres,,,,Terrasse,,2 577 €/m²,Réf. de l’annonce : 851213,Publiée le 10 nov. 2020,Modifiée le 23 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 97 m²,"Vente Maison/villa 5 pièces. iad France - Céleste BARAT (Voir le téléphone ) vous propose : EXCLUSIVITE I@D France/CELESTE BARAT :
EVRY COQUIBUS=== TOUTES COMMODITES et TRANSPORTS A PROXIMITE dont le prochain TRAMWAY== QUELQUES MINUTES A PIED DE LA GARE D EVRY COURCOURONNES..
Belle Maison de Ville, IDEALE GRANDE FAMILLE, ou COLOCATION , compromis entre maison et appartement. Elle vous offre au rez- de- chaussée en mode de vie plain pied :
Une chambre de 12 m2 environ, une douche, toilettes, placards, salon séjour de 24 m2 environ ouvert sur la Terrasse de 25 m2 environ , cuisine ouverte équipée et moderne de 17m2 environ.
A L'ETAGE :
3 CHAMBRES avec placards et salle de bains baignoire et WC
Une grande terrasse, garage de 20m2 environ porte automatique en PVC, fenêtres PVC 2019,
Aucun travaux à prévoir, et faibles charges d'utilisation.
Vous trouverez pratique sa situation auprès de toutes les commodités et ses espaces bien agencés, nombreux placards, les matériaux actuels, laissant à chaque membre de la famille un bel espace d'intimité.
Je suis disponible 7/7 pour vos questions et visites
j'applique les mesures gouvernementales pour la santé de tous
visites virtuelles sur demande.
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE E indice 285 et GES C indice 13. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Céleste BARAT (ID 22083), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de EVRY sous le numéro 344127568.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
514,ES91_514,Sainte-Geneviève-des-Bois 91700 (Georges Pitard),"Achat maison 6 pièces 140 m², Sainte-Geneviève-des-Bois - 399 000 €",399 000 €,140 m²,6 pièces,4 chambres,,Jardin,,1 terrasse,,2 850 €/m²,Réf. de l’annonce : RM244STG,Publiée le 8 nov. 2020,Modifiée le 19 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 140 m²,"A saisir !!!. Découvrez cette charmante maison de 140 m² dans un quartier calme et proche de Gabriel Péri.
Le bien est composé d'une entrée avec cuisine ouverte sur le séjour et sa cheminée, une grande véranda chauffée avec accès direct sur le jardin, WC. A l'étage un palier dessert 4 chambres, une salle de bains et un WC. Vous disposez d'un jardin et d'un sous-sol total, possibilité de faire une grande pièce indépendante.
OPPORTUNITE A SAISIR RAPIDEMENT !!!"
515,ES91_515,Savigny-sur-Orge 91600 (Plateau),"Achat maison 5 pièces 85 m², Savigny-sur-Orge - 350 000 €",350 000 €,85 m²,5 pièces,3 chambres,2 places de parking,Jardin,,,,4 118 €/m²,Réf. de l’annonce : 098066E1R7VT,Publiée le 7 nov. 2020,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 85 m²,"Maison Savigny Sur Orge 5 pièce(s) 85 m2. Exclusivité Savigny sur orge PLATEAU, Belle maison sur sous sol total comprenant garage , 3 pièces, chaufferie .. Au rdc: Entrée, cuisine aménagée/équipée , séjour salon , deux chambres , salle d'eau , wc.. A l'étage: une chambre et grenier.. terrain de 405 m² .."
516,ES91_516,Angervilliers 91470,"Achat maison 4 pièces 80 m², Angervilliers - 248 000 €",248 000 €,80 m²,4 pièces,3 chambres,,Jardin,,1 terrasse,,3 100 €/m²,Réf. de l’annonce : 3804-B,Publiée le 7 nov. 2020,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 80 m²,"Maison de ville ANGERVILLIERS - 91470. Angervilliers - EXCLUSIVITÉ entre Dourdan et Limours. Maison de ville en copropriété (sans aucune charge, eau et chauffage individuel), avec jardin privatif. A deux pas des commerces et de l'école. Au rdc, l'entrée, la buanderie, vestiaire, la pièce de vie avec cuisine us équipée, aménagée et cheminée avec insert. A l'étage la chambre parentale, des wc et la salle de bains. Au 2ème étage et dernier étage deux chambres d'enfants. Ref : 3804-B
Lien de la visite / vidéo sur la chaîne YOUTUBE de l'Agence L'ADRESSE DOURDAN : Voir la visite virtuelle"
