,Unnamed: 0,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
92,92,PA75_93,Paris 10e 75010,"Achat maison 9 pièces 300 m², Paris 10e - 1 144 000 €",1 144 000 €,300 m²,9 pièces,,,,,,,3 667 €/m²,,Publiée il y a plus de 2 mois,,Descriptif de cette maison à vendre de 9 pièces et 300 m²,"Hyères Villa 300 m² , piscine, dépendances, jardin 3605 m². EXCLUSIVITE - dans le sud de la france (VAR) à HYERES, sur un magnifique terrain plat de 3605 m² entouré de murs en pierres, villa de bonne construction d'une surface de 300 m² comprenant : 
Au RDC : un grand hall d'entrée, une salle de réception et cuisine américaine entièrement aménagée donnant sur terrasse, un wc avec lave-mains. Un appartement avec 1 chambre + un grand salon donnant chacun accès à l'extérieur, un dressing, une buanderie, une salle de d'eau avec wc.
A l'étage : un spacieux salon avec coin ""bar"" donnant sur 2 terrasses (dont une très grande) 3 chambres, salle de bains /douche, wc. 
Imposant espace piscine de caractère aménagé d'un jacuzzi et de grandes terrasses. Cuisine d'été donnant sur des terrasses aménagées.
Un maisonnette en pierres avec terrasse sans vis-à-vis et proche de la piscine comprenant un salon et une salle à manger avec cuisine américaine, une chambre donnant accès à la terrasse et une salle d'eau avec wc
Possibilité gîtes ou chambres d'hôtes avec des accès totalement indépendants pour chaque gîtes.
Grand garage, plusieurs places de stationnement.Potager, abris-bois."
93,93,PA75_94,Paris 14e 75014,"Achat maison 6 pièces 258 m², Paris 14e - 4 480 000 €",4 480 000 €,258 m²,6 pièces,4 chambres,,Jardin,,,,"17,4k €/m²",Réf. de l’annonce : 1274,Publiée le 4 déc. 2020,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 258 m²,"PARIS 75014 PLACE DENFERT-ROCHEREAU MAISON/ATELIER D'ARTISTE 260 M² - 4 CHAMBRES - BUREAU INDÉPENDANT- JARDIN 130 M² 1 PARKING. PARIS 75014 PLACE DENFERT-ROCHEREAU MAISON/ATELIER D'ARTISTE 260 M² ENV - 4 CHAMBRES - BUREAU INDÉPENDANT- JARDIN DE 130 M² ENV - 1 PARKING EXT EXCLUSIVITÉ : A l'abri des regards, au calme, en plein coeur du 14ème arrondissement de Paris à deux pas de la rue Daguerre. Venez découvrir cet ancien atelier de sculpteur entièrement rénové avec des matériaux de qualité. Au rez-de-chaussée, un vaste salon/salle à manger avec cheminée, une cuisine équipée, un bureau indépendant, un salon vidéo. Au 1er étage, 3 chambres, une salle de bains/hammam, une salle de douche et une buanderie. Au 2ème étage, une suite parentale, salle de bains et un dressing. Un jardin de 133 m² avec accès privatif. Une place dans la cour de 1/8 indivis de la surface de la cour. A retenir : calme, verdure, beaux volumes, matériaux de qualité. Votre contact Dominique Béguet Voir le téléphone"
94,94,PA75_95,Paris 14e 75014,"Achat maison 5 pièces 149 m², Paris 14e - 2 850 000 €",2 850 000 €,"149,01 m²",5 pièces,3 chambres,,,,,,"19,1k €/m²",Réf. de l’annonce : 4262042,Publiée il y a plus de 2 mois,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 149 m²,"Paris 14 - Maison style atelier d'artiste au coeur de Vavin. Paris 14 - RARE Au coeur d'un quartier animé à 100 m du 6éme arrondissement, proche du jardin du Luxembourg, maison particulière aux volumes exceptionnels, ancien atelier d'artiste, d'une superficie de 150 m2 répartis sur trois niveaux avec ascenseur privatif (plus un sous-sol) disposant d'un jardin de 28 m2 et d'un ascenseur privatif. Celle-ci se compose au rez-de-chaussée d'une entrée, d'un dégagement, de deux chambres, d'un bureau, d'un dressing, d'une salle de bain avec toilettes, ainsi que de toilettes invités indépendants. Au premier étage: un séjour avec 9 m de hauteur sous plafond avec grande verrière de style atelier d'artiste et une cuisine équipée. Au troisième étage: un espace mezzanine desservant une chambre ainsi qu'une salle d'eau. Très calme et lumineux.
Visite virtuelle disponible pour ce bien."
95,95,PA75_96,Paris 7e 75007,"Achat maison 6 pièces 150 m², Paris 7e - 1 800 000 €",1 800 000 €,150 m²,6 pièces,4 chambres,,Jardin,,Terrasse,,12k €/m²,,Publiée le 2 déc. 2020,Réf. de l’annonce : 1KBEuRzfH-0,Descriptif de cette maison à vendre de 6 pièces et 150 m²,"Maison - 6 pièces - 150 m² - Paris 75015. Nous vous conseillons de demander à visiter dans un premier temps ce bien en visio conférence ! Notre conseiller reste disponible.
WELMO, la 1ère agence immobilière en ligne, vous présente :
EXCLUSIVITÉ - RARE - PARIS XVe - VAUGIRARD - MAISON DE VILLE - EXPOSÉ SUD - CALME - TERRASSE - JARDIN
Vous souhaitez visiter ce bien ? Planifiez directement une visite sur le site WELMO avec la référence : CihV4BF6Az
WELMO vous présente en EXCLUSIVITÉ, idéalement localisée à proximité de la rue de Vaugirard et de ses commerces, cette Maison individuelle de 6 pièces, 4 chambres d’une surface de 148m2 avec sa cour-jardin de 26m2, véritable have de paix à l’abri des regards. Elle se compose en rez-de-jardin, d’une pièce à vivre, d’une salle à manger, d’une cuisine, d’une véranda et d’un WC indépendant. Au premier niveau : de deux chambres dont l’une avec terrasse, d’une salle d’eau. Au deuxième niveau : de deux chambres, d’un dressing, d’une salle de bains et d’un WC indépendant. Au sous-sol : d’une cave et d’une buanderie.
Charges prévisionnelles annuelles : 0 €
WELMO, commission de 2,9% à la charge de l'acquéreur incluse dans le prix de vente affiché"
96,96,PA75_97,Paris 14e 75014,"Achat maison 6 pièces 195 m², Paris 14e - 3 295 000 €",3 295 000 €,"194,55 m²",6 pièces,4 chambres,,,,,,"16,9k €/m²",Réf. de l’annonce : CA-1180,Publiée le 23 nov. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 195 m²,"PARIS XIV - PARC MONTSOURIS
Dans un environnement exceptionnel, maison familiale ancienne en parfait état, ensoleillée et plein de cachet.
Sur quatre niveaux, elle comprend un espace de vie en rez-de-jardin, au premier un séjour avec cheminée et bow-window, cuisine ouverte entièrement aménagée et équipée. Au second, suite parentale avec salle de bains, douche, dressing. 
Au troisième deux chambres, et au quatrième une grande chambre et sa salle de bains.
Possibilité de se garer devant la maison."
97,97,PA75_98,Paris 75000,"Achat maison 7 pièces 160 m², Paris - 459 000 €",459 000 €,160 m²,7 pièces,4 chambres,,Jardin,,,,2 869 €/m²,Réf. de l’annonce : 995G,Publiée le 13 oct. 2020,Modifiée le 13 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 160 m²,"MAISON DE VILLAGE. A 30 minutes de PARIS par train gare de MELUN avec des lignes directs gare de Lyon. A proximité de l'autoroute A6,
A PERTHES en Gâtinais au coeur d'un village de charme, avec école maternelle-primaire et collège, (Lycée : FONTAINEBLEAU),
MAISON de 110m2 environ comprenant au RDC : entrée, cuisine entièrement équipée, salle de séjour et salle à manger, une chambre et une salle de bains de plain-pied. A l'étage : deux chambres.
Annexe indépendante tout confort de plain-pied : 45m2 environ, offrant cuisine-séjour, une chambre, douche à l'italienne, WC. Deux granges : 100m2 et 60m2 environ. Puits, cave voûtée. Le tout sur un terrain clos de murs en pierre de plus de 2000m2.
Idéal pour une famille nombreuse."
98,98,PA75_99,Paris 10e 75010,"Achat maison 3 pièces 77 m², Paris 10e - 1 099 000 €",1 099 000 €,77 m²,3 pièces,2 chambres,,,,,,14k €/m²,Réf. de l’annonce : 2679182,Publiée il y a plus de 2 mois,Modifiée le 21 oct. 2020,Descriptif de cette maison à vendre de 3 pièces et 77 m²,"Maison 3 pièces - Quartier Lafayette - 75010 Paris. PARIS 10E
METRO POISSONNIERE

RARE
MORISS IMMOBILIER vous propose en exclusivité une maison individuelle sur 3 niveaux de 73 m2 Carrez et 77 m2 au sol composée d'un séjour d'une surface de 29 m2 avec sa très belle hauteur sous plafond et ses poutres apparentes, sa cuisine ouverte aménagée et équipée. 
Deux suites parentales complètent ce bien avec chacune sa salle d'eau et ses W.C indépendants.

Ses atouts : 

-Maison individuelle
-Quartier recherché et commerçant
-Lumineux, exposé plein Ouest
-Refait à neuf par un architecte 

A VOIR ABSOLUMENT"
99,99,PA75_100,Paris 9e 75009,"Achat maison 3 pièces 77 m², Paris 9e - 1 099 000 €",1 099 000 €,77 m²,3 pièces,2 chambres,,,,,,14k €/m²,,Publiée il y a plus de 2 mois,Modifiée le 21 oct. 2020,Descriptif de cette maison à vendre de 3 pièces et 77 m²,"Maison 3 pièces - Quartier Lafayette - 75009 Paris. PARIS 9E
METRO POISSONNIERE

RARE
MORISS IMMOBILIER vous propose en exclusivité une maison individuelle sur 3 niveaux de 73 m2 Carrez et 77 m2 au sol composée d'un séjour d'une surface de 29 m2 avec sa très belle hauteur sous plafond et ses poutres apparentes, sa cuisine ouverte aménagée et équipée. 
Deux suites parentales complètent ce bien avec chacune sa salle d'eau et ses W.C indépendants.

Ses atouts : 

-Maison individuelle
-Quartier recherché et commerçant
-Lumineux, exposé plein Ouest
-Refait à neuf par un architecte 

A VOIR ABSOLUMENT"
100,100,PA75_101,Paris 16e 75016 (Dauphine),"Achat maison 10 pièces 414 m², Paris 16e - 7 350 000 €",7 350 000 €,"414,30 m²",10 pièces,8 chambres,,,,,,"17,2k €/m²",Réf. de l’annonce : 157,Publiée il y a plus de 2 mois,Modifiée le 27 oct. 2020,Descriptif de cette maison à vendre de 10 pièces et 414 m²,"Maison Paris XVI. **IMMO-CONCEPT** Paris XVI - Magnifique maison entièrement rénovée de 415m2 avec piscine intérieure de 24,57 mètres de long sur trois niveau comprenant spacieux séjour de 56m2 8 chambres 3 salles d'eau 2 salles de bains2 dressings . Trois terrasses en annexe.
Cave en sous-sol. dont 3.09 % honoraires TTC à la charge de l'acquéreur."
101,101,PA75_102,Paris 20e 75020,"Achat maison 5 pièces 116 m², Paris 20e - 1 390 000 €",1 390 000 €,116 m²,5 pièces,4 chambres,,,,,,12k €/m²,,Publiée le 3 déc. 2020,Réf. de l’annonce : 61252,Descriptif de cette maison à vendre de 5 pièces et 116 m²,"Masion T5 neuve à Paris. REF 61252 contact au Voir le téléphone -Venez découvrir cette maison 5 pièces dans une nouvelle résidence à Paris, une cave est incluse dans le prix du bien.
Au rdc de votre maison vous retrouvez votre coin séjour avec la cuisine séparée, qui donnent accès sur une cour pavée de 30m2 exposée Sud, on retrouve aussi un wc.
A l'étage les 4 chambres, la chambre parentale possède sa salle d'eau privative, on retrouve enfin une salle de bains, un wc séparé et une buanderie.
Au coeur du 20e arrondissement, proche de nombreux commerces et écoles, une petite résidence de standing, au calme, en retrait de la rue, avec plusieurs jardins pour un cadre unique et verdoyant. Le Tramway T3b et le métro ligne 3 « Porte de Bagnolet » sont à 5 minutes à pied.
Profitez de cette opportunité d'une maison neuve avec des prestations de qualité."
102,102,PA75_103,Paris 16e 75016,"Achat maison 8 pièces 190 m², Paris 16e - 3 350 000 €",3 350 000 €,190 m²,8 pièces,1 chambre,,,,,,"17,2k €/m²",,Publiée le 25 nov. 2020,Réf. de l’annonce : 21000,Descriptif de cette maison à vendre de 8 pièces et 190 m²,"Paris 16 - JASMIN - Situé au calme, dans une impasse sécurisée, belle maison traversante de 200 m² sur 4 niveaux, composée au 1er niveau, d'une entrée, un vaste salon, une salle à manger, une cuisine séparée, équipée, donnant sur un grand jardin de 150 m², aux autres niveaux, 5 chambres, un petit salon, 3 salles de bains, une salle d'eau, 3 WC, une buanderie, nombreux rangements. Produit rare et exceptionnel. Honoraires d'agence inclus."
